721433,"[['9.94', '집이 없어'], ['와난', '스토리, 드라마', '집을 버리고 뛰쳐나간 고해준, 집 없이 텐트 생활하는 문제아 백은영. 악연으로 만난 두 사람은 버려진 옛날 기숙사에서 함께 살게 되는데.. 기숙사도 서로도 싫지만 돌아갈 곳이 없는 두 사람의 힘든 성장 이야기', 'https://comic.naver.com/webtoon/detail.nhn?titleId=721433&no=1']]"
677452,"[['9.96', '체크포인트'], ['송가 / 은소', '스토리, 드라마', '내 인생에 세이브 포인트가 있다면?하루에도 수십 번씩 시간을 되돌리는 남자.', 'https://comic.naver.com/webtoon/detail.nhn?titleId=677452&no=1']]"
616239,"[['9.93', '윌유메리미'], ['마인드C', '에피소드, 일상', '외모는 상남자, 마음은 감성소녀 윌.외모는 청순녀, 마음은 터프가이 메리! 서울 부산 띠동갑 커플의 리얼 연애 일기', 'https://comic.naver.com/webtoon/detail.nhn?titleId=616239&no=1']]"
740034,"[['9.97', '견우와 선녀'], ['안수민', '스토리, 드라마', ""죽음이 가까워진 사람들은 '거꾸로' 걸어들어 온다그리고 그게 하필 내 이상형이라니!?"", 'https://comic.naver.com/webtoon/detail.nhn?titleId=740034&no=1']]"
732953,"[['9.41', '어글리 피플즈'], ['배사과', '스토리, 스릴러', '내가 이렇게 불행한 이유? 모든 것은 지긋지긋한 외모지상주의 때문이야.', 'https://comic.naver.com/webtoon/detail.nhn?titleId=732953&no=1']]"
642653,"[['9.97', '사이드킥 2~3'], ['신의철', '스토리, 판타지', ""슈퍼히어로의 조수 '사이드킥' 악당 빌런들과 맞서 싸우는 슈퍼히어로와사이드킥들의 이야기!"", 'https://comic.naver.com/webtoon/detail.nhn?titleId=642653&no=1']]"
725831,"[['9.95', '땅 보고 걷는 아이'], ['다온', '스토리, 드라마', '나는 항상 주눅들어있는 아이였다.폭력이 나에게 미친 영향에 대한 이야기.', 'https://comic.naver.com/webtoon/detail.nhn?titleId=725831&no=1']]"
741449,"[['9.97', '용왕님의 셰프가 되었습니다'], ['문백경 / 카라쿨', '스토리, 판타지', '인당수에 몸을 던진 심청! 귀차니즘 드래곤의 던전에서 깨어나다?사연 많은 귀염뽀짝 몬스터와 맛있는 공생라이프!', 'https://comic.naver.com/webtoon/detail.nhn?titleId=741449&no=1']]"
746535,"[['9.79', '언메이크'], ['박화랑', '스토리, 판타지', '멀지 않은 미래, 미세먼지 폭풍으로 인류는 맑은 공기를 잃었다.목에 이식하는 기생 필터의 개발로 위기를 극복했다고 생각했지만,기생 필터가 변이를 일으키며 세상은 다시 한번 위기에 빠지는데...', 'https://comic.naver.com/webtoon/detail.nhn?titleId=746535&no=1']]"
733458,"[['9.88', '3cm 헌터'], ['돌연변이', '스토리, 판타지', '세상 사람들의 몸이 3cm로 줄어들었다. 이제는 고양이, 개미, 청소기 등 일상의 모든 것이 위협인 상황. 믿을 것은 각자에게 주어진 이능력 하나뿐이다.', 'https://comic.naver.com/webtoon/detail.nhn?titleId=733458&no=1']]"
710750,"[['9.98', '악마와 계약연애'], ['장진 / 움비', '스토리, 로맨스', '아무것도 원하지 않는 인간 한나.갑자기 나타난 악마와 영혼을 걸고 계약을 하게 되다?!', 'https://comic.naver.com/webtoon/detail.nhn?titleId=710750&no=1']]"
602287,"[['9.76', '신의 언어'], ['장래혁', '스토리, 판타지', '퇴마계의 신개념 영웅!프로그래머 난새의 마계 전투가 시작된다!', 'https://comic.naver.com/webtoon/detail.nhn?titleId=602287&no=1']]"
710758,"[['9.97', '문래빗'], ['이난', '스토리, 개그', '수 세기 전 용왕에게 몰락한 토끼일족피의 복수를 위해 전학 온 인간 병기 도생원의 해신고 정복기', 'https://comic.naver.com/webtoon/detail.nhn?titleId=710758&no=1']]"
676695,"[['9.97', '제로게임'], ['즐바센', '스토리, 판타지', '인생 재건설 서바이벌2015 대학만화 최강자전 수상작!', 'https://comic.naver.com/webtoon/detail.nhn?titleId=676695&no=1']]"
726214,"[['9.98', '정년이'], ['서이레 / 나몬', '스토리, 드라마', '가진 것 없고 배운 것 없지만, 소리 하나만큼은 타고난 목포 소녀 정년! 정년의 꿈은 여성 국극단에 들어가 부자가 되는 것인데… 배워야 할 것은 많고, 주연 배우 자리는 멀기만 하다. 과연 정년은 대 스타가, 부자가 될 수 있을까?', 'https://comic.naver.com/webtoon/detail.nhn?titleId=726214&no=1']]"
733080,"[['9.97', '그놈은 흑염룡'], ['혜진양', '스토리, 로맨스', '요즘 것들은 랜덤채팅 한다고? 2000년대엔 게임 ♨정모♨가 있었다!그곳에서 만난 그 남자 흑.염.룡.', 'https://comic.naver.com/webtoon/detail.nhn?titleId=733080&no=1']]"
